factor_id,name,scope,category_path,unit,gas,value_kgco2e_per_unit,geography,publication_year,source,source_version,licence,retrieved_on
desnz.2025.27_304_3134_9_4,Freighting goods — HGV (all diesel) — All artics (50% Laden),3,Freighting goods / HGV (all diesel) / All artics,miles,N2O,0.02299,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3135_9_1,Freighting goods — HGV (all diesel) — All artics (100% Laden),3,Freighting goods / HGV (all diesel) / All artics,miles,CO2e,1.71255,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3135_9_2,Freighting goods — HGV (all diesel) — All artics (100% Laden),3,Freighting goods / HGV (all diesel) / All artics,miles,CO2,1.68934,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3135_9_3,Freighting goods — HGV (all diesel) — All artics (100% Laden),3,Freighting goods / HGV (all diesel) / All artics,miles,CH4,0.00022,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3135_9_4,Freighting goods — HGV (all diesel) — All artics (100% Laden),3,Freighting goods / HGV (all diesel) / All artics,miles,N2O,0.02299,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3136_9_1,Freighting goods — HGV (all diesel) — All artics (Average laden),3,Freighting goods / HGV (all diesel) / All artics,miles,CO2e,1.49432,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3136_9_2,Freighting goods — HGV (all diesel) — All artics (Average laden),3,Freighting goods / HGV (all diesel) / All artics,miles,CO2,1.47111,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3136_9_3,Freighting goods — HGV (all diesel) — All artics (Average laden),3,Freighting goods / HGV (all diesel) / All artics,miles,CH4,0.00022,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3136_9_4,Freighting goods — HGV (all diesel) — All artics (Average laden),3,Freighting goods / HGV (all diesel) / All artics,miles,N2O,0.02299,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3138_14_1,Freighting goods — HGV (all diesel) — All HGVs (50% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,tonne.km,CO2e,0.12226,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3138_14_2,Freighting goods — HGV (all diesel) — All HGVs (50% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,tonne.km,CO2,0.12046,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3138_14_3,Freighting goods — HGV (all diesel) — All HGVs (50% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,tonne.km,CH4,2e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3138_14_4,Freighting goods — HGV (all diesel) — All HGVs (50% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,tonne.km,N2O,0.00178,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3139_14_1,Freighting goods — HGV (all diesel) — All HGVs (100% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,tonne.km,CO2e,0.07431,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3139_14_2,Freighting goods — HGV (all diesel) — All HGVs (100% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,tonne.km,CO2,0.07341,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3139_14_3,Freighting goods — HGV (all diesel) — All HGVs (100% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,tonne.km,CH4,1e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3139_14_4,Freighting goods — HGV (all diesel) — All HGVs (100% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,tonne.km,N2O,0.00089,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3140_14_1,Freighting goods — HGV (all diesel) — All HGVs (Average laden),3,Freighting goods / HGV (all diesel) / All HGVs,tonne.km,CO2e,0.10163,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3140_14_2,Freighting goods — HGV (all diesel) — All HGVs (Average laden),3,Freighting goods / HGV (all diesel) / All HGVs,tonne.km,CO2,0.10012,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3140_14_3,Freighting goods — HGV (all diesel) — All HGVs (Average laden),3,Freighting goods / HGV (all diesel) / All HGVs,tonne.km,CH4,2e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3140_14_4,Freighting goods — HGV (all diesel) — All HGVs (Average laden),3,Freighting goods / HGV (all diesel) / All HGVs,tonne.km,N2O,0.00149,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3137_4_1,Freighting goods — HGV (all diesel) — All HGVs (0% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,CO2e,0.65975,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3137_4_2,Freighting goods — HGV (all diesel) — All HGVs (0% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,CO2,0.64764,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3137_4_3,Freighting goods — HGV (all diesel) — All HGVs (0% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,CH4,0.00016,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3137_4_4,Freighting goods — HGV (all diesel) — All HGVs (0% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,N2O,0.01195,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3138_4_1,Freighting goods — HGV (all diesel) — All HGVs (50% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,CO2e,0.83589,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3138_4_2,Freighting goods — HGV (all diesel) — All HGVs (50% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,CO2,0.82378,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3138_4_3,Freighting goods — HGV (all diesel) — All HGVs (50% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,CH4,0.00016,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3138_4_4,Freighting goods — HGV (all diesel) — All HGVs (50% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,N2O,0.01195,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3139_4_1,Freighting goods — HGV (all diesel) — All HGVs (100% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,CO2e,1.01203,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3139_4_2,Freighting goods — HGV (all diesel) — All HGVs (100% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,CO2,0.99992,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3139_4_3,Freighting goods — HGV (all diesel) — All HGVs (100% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,CH4,0.00016,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3139_4_4,Freighting goods — HGV (all diesel) — All HGVs (100% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,N2O,0.01195,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3140_4_1,Freighting goods — HGV (all diesel) — All HGVs (Average laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,CO2e,0.89121,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3140_4_2,Freighting goods — HGV (all diesel) — All HGVs (Average laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,CO2,0.8791,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3140_4_3,Freighting goods — HGV (all diesel) — All HGVs (Average laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,CH4,0.00016,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3140_4_4,Freighting goods — HGV (all diesel) — All HGVs (Average laden),3,Freighting goods / HGV (all diesel) / All HGVs,km,N2O,0.01195,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3137_9_1,Freighting goods — HGV (all diesel) — All HGVs (0% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,CO2e,1.06176,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3137_9_2,Freighting goods — HGV (all diesel) — All HGVs (0% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,CO2,1.04228,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3137_9_3,Freighting goods — HGV (all diesel) — All HGVs (0% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,CH4,0.00026,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3137_9_4,Freighting goods — HGV (all diesel) — All HGVs (0% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,N2O,0.01923,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3138_9_1,Freighting goods — HGV (all diesel) — All HGVs (50% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,CO2e,1.34523,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3138_9_2,Freighting goods — HGV (all diesel) — All HGVs (50% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,CO2,1.32575,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3138_9_3,Freighting goods — HGV (all diesel) — All HGVs (50% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,CH4,0.00026,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3138_9_4,Freighting goods — HGV (all diesel) — All HGVs (50% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,N2O,0.01923,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3139_9_1,Freighting goods — HGV (all diesel) — All HGVs (100% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,CO2e,1.6287,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3139_9_2,Freighting goods — HGV (all diesel) — All HGVs (100% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,CO2,1.60922,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3139_9_3,Freighting goods — HGV (all diesel) — All HGVs (100% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,CH4,0.00026,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3139_9_4,Freighting goods — HGV (all diesel) — All HGVs (100% Laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,N2O,0.01923,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3140_9_1,Freighting goods — HGV (all diesel) — All HGVs (Average laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,CO2e,1.43425,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3140_9_2,Freighting goods — HGV (all diesel) — All HGVs (Average laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,CO2,1.41477,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3140_9_3,Freighting goods — HGV (all diesel) — All HGVs (Average laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,CH4,0.00026,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_304_3140_9_4,Freighting goods — HGV (all diesel) — All HGVs (Average laden),3,Freighting goods / HGV (all diesel) / All HGVs,miles,N2O,0.01923,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3110_14_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),tonne.km,CO2e,0.5468,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3110_14_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),tonne.km,CO2,0.54175,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3110_14_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),tonne.km,CH4,0.0001,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3110_14_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),tonne.km,N2O,0.00495,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3111_14_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),tonne.km,CO2e,0.29508,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3111_14_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),tonne.km,CO2,0.29254,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3111_14_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),tonne.km,CH4,6e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3111_14_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),tonne.km,N2O,0.00248,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3112_14_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),tonne.km,CO2e,0.62837,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3112_14_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),tonne.km,CO2,0.62288,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3112_14_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),tonne.km,CH4,0.00011,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3112_14_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),tonne.km,N2O,0.00538,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3109_4_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,CO2e,0.54937,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3109_4_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,CO2,0.54394,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3109_4_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,CH4,0.00011,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3109_4_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,N2O,0.00532,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3110_4_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,CO2e,0.59667,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3110_4_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,CO2,0.59124,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3110_4_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,CH4,0.00011,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3110_4_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,N2O,0.00532,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3111_4_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,CO2e,0.64397,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3111_4_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,CO2,0.63854,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3111_4_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,CH4,0.00011,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3111_4_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,N2O,0.00532,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3112_4_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,CO2e,0.59005,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3112_4_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,CO2,0.58462,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3112_4_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,CH4,0.00011,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3112_4_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),km,N2O,0.00532,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3109_9_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,CO2e,0.88412,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3109_9_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,CO2,0.87539,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3109_9_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,CH4,0.00018,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3109_9_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,N2O,0.00855,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3110_9_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,CO2e,0.96024,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3110_9_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,CO2,0.95151,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3110_9_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,CH4,0.00018,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3110_9_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,N2O,0.00855,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3111_9_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,CO2e,1.03637,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
